PropertyName,DefinedInCollection,Depth,ColumnName,SubCollectionName,DataType,EffectiveDataType,PropertyValue,DoNotUse
DerAvailToReserve,SLCoitems,0,,,,Decimal,IteWhsQtyOnHand - IteWhsQtyRsvdCo,0
DerCanChangeItem,SLCoitems,0,,,,Byte,"dbo.CanChangeItem(CoNum, CoLine, Stat, QtyOrderedConv, 'coitem')",0
DerCanChgShipSite,SLCoitems,0,,,,Byte,"dbo.CanChangeShipSite(CoNum,CoLine,CoRelease,ShipSite)",0
DerCanConfigureItem,SLCoitems,0,,,,Byte,Case WHEN ItPlanFlag = 1 AND ItPMTCode = 'M' AND it.Job IS NOT NULL THEN 1 ELSE 0 END,0
DerCfgConfigurationForBGJobCreation,SLCoitems,0,,,,Byte,dbo.CfgConfigurationIsForBGJobCreation(ConfigID),0
DerCfgJobIsConfigurable,SLCoitems,0,,,,Byte,"dbo.CfgJobIsConfigurable( CoNum,CoLine,CoRelease,ShipSite )",0
DerCfgOnHold,SLCoitems,0,,,,Byte,"CASE 
WHEN CoType='E'  THEN
dbo.CfgConfigurationIsOnHold('OE',CoNum,CoLine)
ELSE
dbo.CfgConfigurationIsOnHold('OR',CoNum,CoLine)
END",0
DerCoitemShipped,SLCoitems,0,,,,Byte,"CASE
 WHEN EXISTS (SELECT 1 FROM dbo.coitem  WHERE coitem.co_num = CoNum and coitem.co_line = CoLine and coitem.stat = 'F')  THEN 1 
 WHEN EXISTS (SELECT 1 FROM dbo.coitem  WHERE coitem.co_num = CoNum and coitem.co_line = CoLine and coitem.stat = 'P') THEN 2
ELSE 0
END",0
DerControlledByExternalWhse,SLCoitems,0,,,,Byte,(SELECT whse.controlled_by_external_wms FROM dbo.whse where whse.whse = Whse),0
DerCoverSheetCompany,SLCoitems,0,,,,String,'',0
DerCoverSheetContact,SLCoitems,0,,,,String,'',0
DerCurrCode,SLCoitems,0,,,,String,"CASE WHEN ProspectId IS NULL AND CoCustNnum IS NOT NULL THEN AdrCurrCode
WHEN ProspectId IS NOT NULL THEN (SELECT ProCurrCode FROM dbo.prospect pro WHERE ProProspectId = ProspectId) 
ELSE currp.curr_code END",0
DerCurrencyPlaces,SLCoitems,0,,,,Byte,"ISNULL(CurrencyPlaces, CurDomPlaces)",0
DerCurrentDate,SLCoitems,0,,,,Date,GetDate(),0
