PropertyName,DefinedInCollection,Depth,ColumnName,SubCollectionName,DataType,EffectiveDataType,PropertyValue,DoNotUse
DerHasXRef,SLCos,0,,,,Byte,"CASE
 WHEN EXISTS (SELECT 1 FROM dbo.coitem  WHERE co_num = CoNum and ref_type <> 'I' and Ref_Num Is not null) THEN 1 
ELSE 0
                 END",0
DerIncludedCOLineCount,SLCos,0,,,Short Integer,Short Integer,(SELECT COUNT(*) FROM dbo.coitem WHERE co_num = CoNum AND (Type  = 'E' Or Type = 'R') AND exclude_from_copy_to_co = 0),0
DerInteractionExists,SLCos,0,,,,Byte,"CASE WHEN EXISTS(SELECT TOP 1 * FROM dbo.interaction WHERE RefRowPointer = RowPointer) THEN 1
ELSE 0 END",0
DerInteractionRefType,SLCos,0,,,,String,"CASE 
WHEN Type = 'E' THEN
'E'
ELSE 
'C'
END",0
DerItemsShippedOnTime,SLCos,0,,,,Decimal,(SELECT COUNT(coitem.InWorkflow) FROM dbo.coitem WHERE ship_date <= due_date),0
DerKentPrice,CHAP_SLCos,1,,,,Decimal,"COALESCE((SELECT Sum(price) FROM kent_app.dbo.co_mst WHERE co_num = CoNum ),0)",0
DerLaborType,SLCos,0,,,,String,'',0
DerLangCode,SLCos,0,,,,String,'',0
DerLastLineShipDate,SLCos,0,,,Date,Date,(SELECT TOP 1 ship_date FROM dbo.coitem WHERE co_num = CoNum ORDER BY ship_date DESC),0
DerLineExists,SLCos,0,,,,Byte,"CASE
 WHEN EXISTS (SELECT 1 FROM dbo.co_bln  WHERE co_num = CoNum) THEN 1 
 WHEN EXISTS (SELECT 1 FROM dbo.coitem  WHERE co_num = CoNum) THEN 1
ELSE 0
                 END",0
DerMessage,SLCos,0,,,,String,'',0
DerMethod,SLCos,0,,,,String,'',0
